Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS, , ,Attend.,Notes
"Tue, Sep 15, 2020",9:00p,Denver Nuggets,104,Los Angeles Clippers,89,"['Box Score', '/boxscores/202009150LAC.html']",,,
"Thu, Sep 17, 2020",7:00p,Miami Heat,106,Boston Celtics,101,"['Box Score', '/boxscores/202009170BOS.html']",,,
"Fri, Sep 18, 2020",9:00p,Denver Nuggets,114,Los Angeles Lakers,126,"['Box Score', '/boxscores/202009180LAL.html']",,,
"Sat, Sep 19, 2020",8:30p,Boston Celtics,117,Miami Heat,106,"['Box Score', '/boxscores/202009190MIA.html']",,,
"Sun, Sep 20, 2020",7:30p,Denver Nuggets,103,Los Angeles Lakers,105,"['Box Score', '/boxscores/202009200LAL.html']",,,
"Tue, Sep 22, 2020",9:00p,Los Angeles Lakers,106,Denver Nuggets,114,"['Box Score', '/boxscores/202009220DEN.html']",,,
"Wed, Sep 23, 2020",8:30p,Boston Celtics,109,Miami Heat,112,"['Box Score', '/boxscores/202009230MIA.html']",,,
"Thu, Sep 24, 2020",9:00p,Los Angeles Lakers,114,Denver Nuggets,108,"['Box Score', '/boxscores/202009240DEN.html']",,,
"Fri, Sep 25, 2020",8:30p,Miami Heat,108,Boston Celtics,121,"['Box Score', '/boxscores/202009250BOS.html']",,,
"Sat, Sep 26, 2020",9:00p,Denver Nuggets,107,Los Angeles Lakers,117,"['Box Score', '/boxscores/202009260LAL.html']",,,
"Sun, Sep 27, 2020",7:30p,Boston Celtics,113,Miami Heat,125,"['Box Score', '/boxscores/202009270MIA.html']",,,
"Wed, Sep 30, 2020",9:00p,Miami Heat,98,Los Angeles Lakers,116,"['Box Score', '/boxscores/202009300LAL.html']",,,
