Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS, , ,Attend.,Notes
"Sat, Mar 3, 2018",7:30p,Denver Nuggets,126,Cleveland Cavaliers,117,"['Box Score', '/boxscores/201803030CLE.html']",,"20,562",
"Sat, Mar 3, 2018",7:30p,Detroit Pistons,96,Miami Heat,105,"['Box Score', '/boxscores/201803030MIA.html']",,"19,600",
"Sat, Mar 3, 2018",8:30p,Boston Celtics,120,Houston Rockets,123,"['Box Score', '/boxscores/201803030HOU.html']",,"18,476",
"Sat, Mar 3, 2018",9:00p,Los Angeles Lakers,116,San Antonio Spurs,112,"['Box Score', '/boxscores/201803030SAS.html']",,"18,557",
"Sat, Mar 3, 2018",10:00p,Oklahoma City Thunder,100,Portland Trail Blazers,108,"['Box Score', '/boxscores/201803030POR.html']",,"20,063",
"Sat, Mar 3, 2018",10:00p,Utah Jazz,98,Sacramento Kings,91,"['Box Score', '/boxscores/201803030SAC.html']",,"17,583",
"Sun, Mar 4, 2018",3:30p,Phoenix Suns,112,Atlanta Hawks,113,"['Box Score', '/boxscores/201803040ATL.html']",,"15,166",
"Sun, Mar 4, 2018",6:00p,Charlotte Hornets,98,Toronto Raptors,103,"['Box Score', '/boxscores/201803040TOR.html']",,"19,800",
"Sun, Mar 4, 2018",6:00p,Indiana Pacers,98,Washington Wizards,95,"['Box Score', '/boxscores/201803040WAS.html']",,"16,646",
"Sun, Mar 4, 2018",7:00p,New Orleans Pelicans,126,Dallas Mavericks,109,"['Box Score', '/boxscores/201803040DAL.html']",,"19,798",
"Sun, Mar 4, 2018",8:00p,Philadelphia 76ers,110,Milwaukee Bucks,118,"['Box Score', '/boxscores/201803040MIL.html']",,"15,587",
"Sun, Mar 4, 2018",9:00p,Brooklyn Nets,120,Los Angeles Clippers,123,"['Box Score', '/boxscores/201803040LAC.html']",,"16,384",
"Sun, Mar 4, 2018",9:00p,New York Knicks,99,Sacramento Kings,102,"['Box Score', '/boxscores/201803040SAC.html']",,"17,583",
"Mon, Mar 5, 2018",7:00p,Detroit Pistons,90,Cleveland Cavaliers,112,"['Box Score', '/boxscores/201803050CLE.html']",,"20,562",
"Mon, Mar 5, 2018",7:00p,Milwaukee Bucks,89,Indiana Pacers,92,"['Box Score', '/boxscores/201803050IND.html']",,"15,874",
"Mon, Mar 5, 2018",7:30p,Phoenix Suns,103,Miami Heat,125,"['Box Score', '/boxscores/201803050MIA.html']",,"19,600",
"Mon, Mar 5, 2018",8:00p,Boston Celtics,105,Chicago Bulls,89,"['Box Score', '/boxscores/201803050CHI.html']",,"21,286",
"Mon, Mar 5, 2018",8:30p,Memphis Grizzlies,98,San Antonio Spurs,100,"['Box Score', '/boxscores/201803050SAS.html']",,"18,418",
"Mon, Mar 5, 2018",9:00p,Orlando Magic,80,Utah Jazz,94,"['Box Score', '/boxscores/201803050UTA.html']",,"18,306",
"Mon, Mar 5, 2018",10:30p,Portland Trail Blazers,108,Los Angeles Lakers,103,"['Box Score', '/boxscores/201803050LAL.html']",,"18,997",
"Tue, Mar 6, 2018",7:00p,Philadelphia 76ers,128,Charlotte Hornets,114,"['Box Score', '/boxscores/201803060CHO.html']",,"15,600",
"Tue, Mar 6, 2018",7:00p,Atlanta Hawks,90,Toronto Raptors,106,"['Box Score', '/boxscores/201803060TOR.html']",,"19,800",
"Tue, Mar 6, 2018",7:00p,Miami Heat,113,Washington Wizards,117,"['Box Score', '/boxscores/201803060WAS.html']",OT,"16,582",
"Tue, Mar 6, 2018",8:00p,Houston Rockets,122,Oklahoma City Thunder,112,"['Box Score', '/boxscores/201803060OKC.html']",,"18,203",
"Tue, Mar 6, 2018",8:30p,Denver Nuggets,107,Dallas Mavericks,118,"['Box Score', '/boxscores/201803060DAL.html']",,"19,504",
"Tue, Mar 6, 2018",10:00p,New York Knicks,87,Portland Trail Blazers,111,"['Box Score', '/boxscores/201803060POR.html']",,"19,393",
"Tue, Mar 6, 2018",10:30p,Brooklyn Nets,101,Golden State Warriors,114,"['Box Score', '/boxscores/201803060GSW.html']",,"19,596",
"Tue, Mar 6, 2018",10:30p,New Orleans Pelicans,121,Los Angeles Clippers,116,"['Box Score', '/boxscores/201803060LAC.html']",,"16,412",
"Wed, Mar 7, 2018",7:00p,Utah Jazz,104,Indiana Pacers,84,"['Box Score', '/boxscores/201803070IND.html']",,"16,432",
"Wed, Mar 7, 2018",8:00p,Memphis Grizzlies,110,Chicago Bulls,119,"['Box Score', '/boxscores/201803070CHI.html']",,"20,210",
"Wed, Mar 7, 2018",8:00p,Toronto Raptors,121,Detroit Pistons,119,"['Box Score', '/boxscores/201803070DET.html']",OT,"17,769",
"Wed, Mar 7, 2018",8:00p,Houston Rockets,110,Milwaukee Bucks,99,"['Box Score', '/boxscores/201803070MIL.html']",,"17,195",
"Wed, Mar 7, 2018",10:00p,New Orleans Pelicans,114,Sacramento Kings,101,"['Box Score', '/boxscores/201803070SAC.html']",,"17,583",
"Wed, Mar 7, 2018",10:30p,Cleveland Cavaliers,113,Denver Nuggets,108,"['Box Score', '/boxscores/201803070DEN.html']",,"20,062",
"Wed, Mar 7, 2018",10:30p,Orlando Magic,107,Los Angeles Lakers,108,"['Box Score', '/boxscores/201803070LAL.html']",,"18,997",
"Thu, Mar 8, 2018",7:00p,Brooklyn Nets,125,Charlotte Hornets,111,"['Box Score', '/boxscores/201803080CHO.html']",,"14,173",
"Thu, Mar 8, 2018",7:30p,Philadelphia 76ers,99,Miami Heat,108,"['Box Score', '/boxscores/201803080MIA.html']",,"19,600",
"Thu, Mar 8, 2018",8:00p,Boston Celtics,117,Minnesota Timberwolves,109,"['Box Score', '/boxscores/201803080MIN.html']",,"18,978",
"Thu, Mar 8, 2018",8:00p,Phoenix Suns,87,Oklahoma City Thunder,115,"['Box Score', '/boxscores/201803080OKC.html']",,"18,203",
"Thu, Mar 8, 2018",10:30p,San Antonio Spurs,107,Golden State Warriors,110,"['Box Score', '/boxscores/201803080GSW.html']",,"19,596",
"Fri, Mar 9, 2018",7:00p,Chicago Bulls,83,Detroit Pistons,99,"['Box Score', '/boxscores/201803090DET.html']",,"17,406",
"Fri, Mar 9, 2018",7:00p,Atlanta Hawks,87,Indiana Pacers,112,"['Box Score', '/boxscores/201803090IND.html']",,"17,923",
"Fri, Mar 9, 2018",7:30p,Houston Rockets,105,Toronto Raptors,108,"['Box Score', '/boxscores/201803090TOR.html']",,"20,131",
"Fri, Mar 9, 2018",8:00p,Utah Jazz,95,Memphis Grizzlies,78,"['Box Score', '/boxscores/201803090MEM.html']",,"15,622",
"Fri, Mar 9, 2018",8:00p,New York Knicks,112,Milwaukee Bucks,120,"['Box Score', '/boxscores/201803090MIL.html']",,"18,717",
"Fri, Mar 9, 2018",8:00p,Washington Wizards,116,New Orleans Pelicans,97,"['Box Score', '/boxscores/201803090NOP.html']",,"18,143",
"Fri, Mar 9, 2018",9:00p,Los Angeles Lakers,116,Denver Nuggets,125,"['Box Score', '/boxscores/201803090DEN.html']",,"19,807",
"Fri, Mar 9, 2018",10:00p,Golden State Warriors,108,Portland Trail Blazers,125,"['Box Score', '/boxscores/201803090POR.html']",,"19,487",
"Fri, Mar 9, 2018",10:00p,Orlando Magic,88,Sacramento Kings,94,"['Box Score', '/boxscores/201803090SAC.html']",,"17,583",
"Fri, Mar 9, 2018",10:30p,Cleveland Cavaliers,102,Los Angeles Clippers,116,"['Box Score', '/boxscores/201803090LAC.html']",,"19,130",
"Sat, Mar 10, 2018",5:00p,Phoenix Suns,115,Charlotte Hornets,122,"['Box Score', '/boxscores/201803100CHO.html']",,"19,336",
"Sat, Mar 10, 2018",7:30p,Washington Wizards,102,Miami Heat,129,"['Box Score', '/boxscores/201803100MIA.html']",,"19,689",
"Sat, Mar 10, 2018",8:30p,Memphis Grizzlies,80,Dallas Mavericks,114,"['Box Score', '/boxscores/201803100DAL.html']",,"19,579",
"Sat, Mar 10, 2018",8:30p,San Antonio Spurs,94,Oklahoma City Thunder,104,"['Box Score', '/boxscores/201803100OKC.html']",,"18,203",
"Sat, Mar 10, 2018",10:30p,Orlando Magic,105,Los Angeles Clippers,113,"['Box Score', '/boxscores/201803100LAC.html']",,"16,561",
"Sun, Mar 11, 2018",1:00p,Toronto Raptors,132,New York Knicks,106,"['Box Score', '/boxscores/201803110NYK.html']",,"19,812",
"Sun, Mar 11, 2018",3:30p,Chicago Bulls,129,Atlanta Hawks,122,"['Box Score', '/boxscores/201803110ATL.html']",,"15,266",
"Sun, Mar 11, 2018",3:30p,Golden State Warriors,103,Minnesota Timberwolves,109,"['Box Score', '/boxscores/201803110MIN.html']",,"18,978",
"Sun, Mar 11, 2018",4:00p,Utah Jazz,116,New Orleans Pelicans,99,"['Box Score', '/boxscores/201803110NOP.html']",,"18,062",
"Sun, Mar 11, 2018",5:00p,Sacramento Kings,104,Denver Nuggets,130,"['Box Score', '/boxscores/201803110DEN.html']",,"19,520",
"Sun, Mar 11, 2018",7:00p,Houston Rockets,105,Dallas Mavericks,82,"['Box Score', '/boxscores/201803110DAL.html']",,"20,394",
"Sun, Mar 11, 2018",7:30p,Indiana Pacers,99,Boston Celtics,97,"['Box Score', '/boxscores/201803110BOS.html']",,"18,624",
"Sun, Mar 11, 2018",7:30p,Philadelphia 76ers,120,Brooklyn Nets,97,"['Box Score', '/boxscores/201803110BRK.html']",,"16,901",
"Sun, Mar 11, 2018",9:00p,Cleveland Cavaliers,113,Los Angeles Lakers,127,"['Box Score', '/boxscores/201803110LAL.html']",,"18,997",
"Mon, Mar 12, 2018",8:00p,San Antonio Spurs,93,Houston Rockets,109,"['Box Score', '/boxscores/201803120HOU.html']",,"18,092",
"Mon, Mar 12, 2018",8:00p,Milwaukee Bucks,121,Memphis Grizzlies,103,"['Box Score', '/boxscores/201803120MEM.html']",,"14,112",
"Mon, Mar 12, 2018",8:00p,Sacramento Kings,101,Oklahoma City Thunder,106,"['Box Score', '/boxscores/201803120OKC.html']",,"18,203",
"Mon, Mar 12, 2018",10:30p,Miami Heat,99,Portland Trail Blazers,115,"['Box Score', '/boxscores/201803120POR.html']",,"19,786",
"Tue, Mar 13, 2018",7:00p,Indiana Pacers,101,Philadelphia 76ers,98,"['Box Score', '/boxscores/201803130PHI.html']",,"20,531",
"Tue, Mar 13, 2018",7:00p,Minnesota Timberwolves,116,Washington Wizards,111,"['Box Score', '/boxscores/201803130WAS.html']",,"17,078",
"Tue, Mar 13, 2018",7:30p,Oklahoma City Thunder,119,Atlanta Hawks,107,"['Box Score', '/boxscores/201803130ATL.html']",,"16,739",
"Tue, Mar 13, 2018",7:30p,Toronto Raptors,116,Brooklyn Nets,102,"['Box Score', '/boxscores/201803130BRK.html']",,"16,654",
"Tue, Mar 13, 2018",7:30p,Dallas Mavericks,110,New York Knicks,97,"['Box Score', '/boxscores/201803130NYK.html']",,"18,597",
"Tue, Mar 13, 2018",8:00p,Los Angeles Clippers,112,Chicago Bulls,106,"['Box Score', '/boxscores/201803130CHI.html']",,"20,912",
"Tue, Mar 13, 2018",8:00p,Charlotte Hornets,115,New Orleans Pelicans,119,"['Box Score', '/boxscores/201803130NOP.html']",,"15,507",
"Tue, Mar 13, 2018",8:30p,Orlando Magic,72,San Antonio Spurs,108,"['Box Score', '/boxscores/201803130SAS.html']",,"18,418",
"Tue, Mar 13, 2018",9:00p,Detroit Pistons,79,Utah Jazz,110,"['Box Score', '/boxscores/201803130UTA.html']",,"18,306",
"Tue, Mar 13, 2018",10:00p,Cleveland Cavaliers,129,Phoenix Suns,107,"['Box Score', '/boxscores/201803130PHO.html']",,"18,055",
"Tue, Mar 13, 2018",10:30p,Denver Nuggets,103,Los Angeles Lakers,112,"['Box Score', '/boxscores/201803130LAL.html']",,"18,997",
"Wed, Mar 14, 2018",7:00p,Milwaukee Bucks,117,Orlando Magic,126,"['Box Score', '/boxscores/201803140ORL.html']",,"17,713",
"Wed, Mar 14, 2018",8:00p,Washington Wizards,125,Boston Celtics,124,"['Box Score', '/boxscores/201803140BOS.html']",2OT,"18,624",
"Wed, Mar 14, 2018",10:00p,Miami Heat,119,Sacramento Kings,123,"['Box Score', '/boxscores/201803140SAC.html']",OT,"17,583",
"Wed, Mar 14, 2018",10:30p,Los Angeles Lakers,106,Golden State Warriors,117,"['Box Score', '/boxscores/201803140GSW.html']",,"19,596",
"Thu, Mar 15, 2018",7:00p,Toronto Raptors,106,Indiana Pacers,99,"['Box Score', '/boxscores/201803150IND.html']",,"17,923",
"Thu, Mar 15, 2018",7:30p,Charlotte Hornets,129,Atlanta Hawks,117,"['Box Score', '/boxscores/201803150ATL.html']",,"14,486",
"Thu, Mar 15, 2018",7:30p,Philadelphia 76ers,118,New York Knicks,110,"['Box Score', '/boxscores/201803150NYK.html']",,"18,894",
"Thu, Mar 15, 2018",8:00p,Los Angeles Clippers,96,Houston Rockets,101,"['Box Score', '/boxscores/201803150HOU.html']",,"18,055",
"Thu, Mar 15, 2018",8:00p,Chicago Bulls,111,Memphis Grizzlies,110,"['Box Score', '/boxscores/201803150MEM.html']",,"16,511",
"Thu, Mar 15, 2018",8:30p,New Orleans Pelicans,93,San Antonio Spurs,98,"['Box Score', '/boxscores/201803150SAS.html']",,"18,418",
"Thu, Mar 15, 2018",9:00p,Detroit Pistons,113,Denver Nuggets,120,"['Box Score', '/boxscores/201803150DEN.html']",,"18,697",
"Thu, Mar 15, 2018",9:00p,Phoenix Suns,88,Utah Jazz,116,"['Box Score', '/boxscores/201803150UTA.html']",,"18,306",
"Thu, Mar 15, 2018",10:00p,Cleveland Cavaliers,105,Portland Trail Blazers,113,"['Box Score', '/boxscores/201803150POR.html']",,"19,806",
"Fri, Mar 16, 2018",7:00p,Boston Celtics,92,Orlando Magic,83,"['Box Score', '/boxscores/201803160ORL.html']",,"18,981",
"Fri, Mar 16, 2018",7:00p,Brooklyn Nets,116,Philadelphia 76ers,120,"['Box Score', '/boxscores/201803160PHI.html']",,"20,666",
"Fri, Mar 16, 2018",7:30p,Dallas Mavericks,115,Toronto Raptors,122,"['Box Score', '/boxscores/201803160TOR.html']",OT,"19,800",
"Fri, Mar 16, 2018",8:00p,Los Angeles Clippers,113,Oklahoma City Thunder,121,"['Box Score', '/boxscores/201803160OKC.html']",,"18,203",
"Fri, Mar 16, 2018",10:30p,Sacramento Kings,98,Golden State Warriors,93,"['Box Score', '/boxscores/201803160GSW.html']",,"19,596",
"Fri, Mar 16, 2018",10:30p,Miami Heat,92,Los Angeles Lakers,91,"['Box Score', '/boxscores/201803160LAL.html']",,"18,997",
"Sat, Mar 17, 2018",6:00p,Atlanta Hawks,117,Milwaukee Bucks,122,"['Box Score', '/boxscores/201803170MIL.html']",,"18,717",
"Sat, Mar 17, 2018",7:00p,Houston Rockets,107,New Orleans Pelicans,101,"['Box Score', '/boxscores/201803170NOP.html']",,"18,495",
"Sat, Mar 17, 2018",7:00p,Indiana Pacers,102,Washington Wizards,109,"['Box Score', '/boxscores/201803170WAS.html']",,"18,249",
"Sat, Mar 17, 2018",7:30p,Dallas Mavericks,106,Brooklyn Nets,114,"['Box Score', '/boxscores/201803170BRK.html']",,"13,877",
"Sat, Mar 17, 2018",7:30p,Charlotte Hornets,101,New York Knicks,124,"['Box Score', '/boxscores/201803170NYK.html']",,"17,760",
"Sat, Mar 17, 2018",8:00p,Cleveland Cavaliers,114,Chicago Bulls,109,"['Box Score', '/boxscores/201803170CHI.html']",,"22,983",
"Sat, Mar 17, 2018",8:00p,Denver Nuggets,94,Memphis Grizzlies,101,"['Box Score', '/boxscores/201803170MEM.html']",,"16,501",
"Sat, Mar 17, 2018",8:30p,Minnesota Timberwolves,101,San Antonio Spurs,117,"['Box Score', '/boxscores/201803170SAS.html']",,"18,418",
"Sat, Mar 17, 2018",9:00p,Sacramento Kings,97,Utah Jazz,103,"['Box Score', '/boxscores/201803170UTA.html']",,"18,306",
"Sat, Mar 17, 2018",10:00p,Golden State Warriors,124,Phoenix Suns,109,"['Box Score', '/boxscores/201803170PHO.html']",,"18,055",
"Sat, Mar 17, 2018",10:00p,Detroit Pistons,87,Portland Trail Blazers,100,"['Box Score', '/boxscores/201803170POR.html']",,"19,727",
"Sun, Mar 18, 2018",1:00p,Oklahoma City Thunder,132,Toronto Raptors,125,"['Box Score', '/boxscores/201803180TOR.html']",,"19,800",
"Sun, Mar 18, 2018",6:00p,Boston Celtics,89,New Orleans Pelicans,108,"['Box Score', '/boxscores/201803180NOP.html']",,"18,277",
"Sun, Mar 18, 2018",7:00p,Houston Rockets,129,Minnesota Timberwolves,120,"['Box Score', '/boxscores/201803180MIN.html']",,"18,978",
"Sun, Mar 18, 2018",10:30p,Portland Trail Blazers,122,Los Angeles Clippers,109,"['Box Score', '/boxscores/201803180LAC.html']",,"17,776",
"Mon, Mar 19, 2018",7:00p,Milwaukee Bucks,117,Cleveland Cavaliers,124,"['Box Score', '/boxscores/201803190CLE.html']",,"20,562",
"Mon, Mar 19, 2018",7:00p,Los Angeles Lakers,100,Indiana Pacers,110,"['Box Score', '/boxscores/201803190IND.html']",,"16,603",
"Mon, Mar 19, 2018",7:00p,Charlotte Hornets,94,Philadelphia 76ers,108,"['Box Score', '/boxscores/201803190PHI.html']",,"20,530",
"Mon, Mar 19, 2018",7:30p,Memphis Grizzlies,115,Brooklyn Nets,118,"['Box Score', '/boxscores/201803190BRK.html']",,"12,856",
"Mon, Mar 19, 2018",7:30p,Denver Nuggets,141,Miami Heat,149,"['Box Score', '/boxscores/201803190MIA.html']",2OT,"19,600",
"Mon, Mar 19, 2018",7:30p,Chicago Bulls,92,New York Knicks,110,"['Box Score', '/boxscores/201803190NYK.html']",,"18,835",
"Mon, Mar 19, 2018",9:30p,Golden State Warriors,75,San Antonio Spurs,89,"['Box Score', '/boxscores/201803190SAS.html']",,"18,418",
"Mon, Mar 19, 2018",10:00p,Detroit Pistons,106,Sacramento Kings,90,"['Box Score', '/boxscores/201803190SAC.html']",,"17,583",
"Tue, Mar 20, 2018",7:00p,Toronto Raptors,93,Orlando Magic,86,"['Box Score', '/boxscores/201803200ORL.html']",,"16,228",
"Tue, Mar 20, 2018",8:00p,Oklahoma City Thunder,99,Boston Celtics,100,"['Box Score', '/boxscores/201803200BOS.html']",,"18,624",
"Tue, Mar 20, 2018",8:00p,Los Angeles Clippers,109,Minnesota Timberwolves,123,"['Box Score', '/boxscores/201803200MIN.html']",,"16,351",
"Tue, Mar 20, 2018",8:00p,Dallas Mavericks,105,New Orleans Pelicans,115,"['Box Score', '/boxscores/201803200NOP.html']",,"14,484",
"Tue, Mar 20, 2018",9:00p,Atlanta Hawks,99,Utah Jazz,94,"['Box Score', '/boxscores/201803200UTA.html']",,"18,306",
"Tue, Mar 20, 2018",10:00p,Detroit Pistons,115,Phoenix Suns,88,"['Box Score', '/boxscores/201803200PHO.html']",,"17,400",
"Tue, Mar 20, 2018",10:30p,Houston Rockets,115,Portland Trail Blazers,111,"['Box Score', '/boxscores/201803200POR.html']",,"20,012",
"Wed, Mar 21, 2018",7:00p,Toronto Raptors,129,Cleveland Cavaliers,132,"['Box Score', '/boxscores/201803210CLE.html']",,"20,562",
"Wed, Mar 21, 2018",7:00p,Memphis Grizzlies,105,Philadelphia 76ers,119,"['Box Score', '/boxscores/201803210PHI.html']",,"10,411",
"Wed, Mar 21, 2018",7:30p,Charlotte Hornets,111,Brooklyn Nets,105,"['Box Score', '/boxscores/201803210BRK.html']",,"10,231",
"Wed, Mar 21, 2018",7:30p,New York Knicks,98,Miami Heat,119,"['Box Score', '/boxscores/201803210MIA.html']",,"19,600",
"Wed, Mar 21, 2018",8:00p,Denver Nuggets,135,Chicago Bulls,102,"['Box Score', '/boxscores/201803210CHI.html']",,"20,671",
"Wed, Mar 21, 2018",8:00p,Los Angeles Clippers,127,Milwaukee Bucks,120,"['Box Score', '/boxscores/201803210MIL.html']",,"17,916",
"Wed, Mar 21, 2018",8:00p,Indiana Pacers,92,New Orleans Pelicans,96,"['Box Score', '/boxscores/201803210NOP.html']",,"14,148",
"Wed, Mar 21, 2018",9:30p,Washington Wizards,90,San Antonio Spurs,98,"['Box Score', '/boxscores/201803210SAS.html']",,"18,418",
"Thu, Mar 22, 2018",7:00p,Memphis Grizzlies,79,Charlotte Hornets,140,"['Box Score', '/boxscores/201803220CHO.html']",,"15,033",
"Thu, Mar 22, 2018",7:00p,Philadelphia 76ers,118,Orlando Magic,98,"['Box Score', '/boxscores/201803220ORL.html']",,"17,881",
"Thu, Mar 22, 2018",8:00p,Detroit Pistons,96,Houston Rockets,100,"['Box Score', '/boxscores/201803220HOU.html']",OT,"18,055",
"Thu, Mar 22, 2018",8:00p,Los Angeles Lakers,125,New Orleans Pelicans,128,"['Box Score', '/boxscores/201803220NOP.html']",,"18,037",
"Thu, Mar 22, 2018",8:30p,Utah Jazz,119,Dallas Mavericks,112,"['Box Score', '/boxscores/201803220DAL.html']",,"19,725",
"Thu, Mar 22, 2018",10:00p,Atlanta Hawks,90,Sacramento Kings,105,"['Box Score', '/boxscores/201803220SAC.html']",,"17,583",
"Fri, Mar 23, 2018",7:00p,Los Angeles Clippers,104,Indiana Pacers,109,"['Box Score', '/boxscores/201803230IND.html']",,"17,923",
"Fri, Mar 23, 2018",7:00p,Denver Nuggets,108,Washington Wizards,100,"['Box Score', '/boxscores/201803230WAS.html']",,"19,016",
"Fri, Mar 23, 2018",7:30p,Phoenix Suns,95,Cleveland Cavaliers,120,"['Box Score', '/boxscores/201803230CLE.html']",,"20,562",
"Fri, Mar 23, 2018",7:30p,Minnesota Timberwolves,108,New York Knicks,104,"['Box Score', '/boxscores/201803230NYK.html']",,"18,914",
"Fri, Mar 23, 2018",7:30p,Brooklyn Nets,112,Toronto Raptors,116,"['Box Score', '/boxscores/201803230TOR.html']",,"19,800",
"Fri, Mar 23, 2018",8:00p,Milwaukee Bucks,118,Chicago Bulls,105,"['Box Score', '/boxscores/201803230CHI.html']",,"21,698",
"Fri, Mar 23, 2018",8:00p,Miami Heat,99,Oklahoma City Thunder,105,"['Box Score', '/boxscores/201803230OKC.html']",,"18,203",
"Fri, Mar 23, 2018",8:30p,Utah Jazz,120,San Antonio Spurs,124,"['Box Score', '/boxscores/201803230SAS.html']",OT,"18,418",
"Fri, Mar 23, 2018",10:00p,Boston Celtics,105,Portland Trail Blazers,100,"['Box Score', '/boxscores/201803230POR.html']",,"19,575",
"Fri, Mar 23, 2018",10:30p,Atlanta Hawks,94,Golden State Warriors,106,"['Box Score', '/boxscores/201803230GSW.html']",,"19,596",
"Sat, Mar 24, 2018",6:00p,Minnesota Timberwolves,108,Philadelphia 76ers,120,"['Box Score', '/boxscores/201803240PHI.html']",,"20,668",
"Sat, Mar 24, 2018",7:00p,Chicago Bulls,95,Detroit Pistons,117,"['Box Score', '/boxscores/201803240DET.html']",,"19,139",
"Sat, Mar 24, 2018",7:00p,Phoenix Suns,99,Orlando Magic,105,"['Box Score', '/boxscores/201803240ORL.html']",,"17,393",
"Sat, Mar 24, 2018",8:00p,New Orleans Pelicans,91,Houston Rockets,114,"['Box Score', '/boxscores/201803240HOU.html']",,"18,055",
"Sat, Mar 24, 2018",8:00p,Los Angeles Lakers,100,Memphis Grizzlies,93,"['Box Score', '/boxscores/201803240MEM.html']",,"18,119",
"Sat, Mar 24, 2018",8:30p,Charlotte Hornets,102,Dallas Mavericks,98,"['Box Score', '/boxscores/201803240DAL.html']",,"20,085",
"Sun, Mar 25, 2018",1:00p,Cleveland Cavaliers,121,Brooklyn Nets,114,"['Box Score', '/boxscores/201803250BRK.html']",,"17,732",
"Sun, Mar 25, 2018",3:30p,San Antonio Spurs,103,Milwaukee Bucks,106,"['Box Score', '/boxscores/201803250MIL.html']",,"18,717",
"Sun, Mar 25, 2018",5:00p,Miami Heat,107,Indiana Pacers,113,"['Box Score', '/boxscores/201803250IND.html']",OT,"17,923",
"Sun, Mar 25, 2018",6:00p,Boston Celtics,104,Sacramento Kings,93,"['Box Score', '/boxscores/201803250SAC.html']",,"17,583",
"Sun, Mar 25, 2018",6:00p,Los Angeles Clippers,117,Toronto Raptors,106,"['Box Score', '/boxscores/201803250TOR.html']",,"19,800",
"Sun, Mar 25, 2018",6:00p,New York Knicks,101,Washington Wizards,97,"['Box Score', '/boxscores/201803250WAS.html']",,"18,884",
"Sun, Mar 25, 2018",7:00p,Portland Trail Blazers,108,Oklahoma City Thunder,105,"['Box Score', '/boxscores/201803250OKC.html']",,"18,203",
"Sun, Mar 25, 2018",8:00p,Atlanta Hawks,99,Houston Rockets,118,"['Box Score', '/boxscores/201803250HOU.html']",,"18,055",
"Sun, Mar 25, 2018",8:30p,Utah Jazz,110,Golden State Warriors,91,"['Box Score', '/boxscores/201803250GSW.html']",,"19,596",
"Mon, Mar 26, 2018",7:00p,New York Knicks,128,Charlotte Hornets,137,"['Box Score', '/boxscores/201803260CHO.html']",OT,"14,487",
"Mon, Mar 26, 2018",7:00p,Los Angeles Lakers,106,Detroit Pistons,112,"['Box Score', '/boxscores/201803260DET.html']",,"18,718",
"Mon, Mar 26, 2018",7:00p,Denver Nuggets,104,Philadelphia 76ers,123,"['Box Score', '/boxscores/201803260PHI.html']",,"20,585",
"Mon, Mar 26, 2018",8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,93,"['Box Score', '/boxscores/201803260MIN.html']",,"16,290",
"Mon, Mar 26, 2018",10:00p,Boston Celtics,102,Phoenix Suns,94,"['Box Score', '/boxscores/201803260PHO.html']",,"18,055",
"Tue, Mar 27, 2018",7:00p,San Antonio Spurs,106,Washington Wizards,116,"['Box Score', '/boxscores/201803270WAS.html']",,"19,588",
"Tue, Mar 27, 2018",7:30p,Denver Nuggets,110,Toronto Raptors,114,"['Box Score', '/boxscores/201803270TOR.html']",,"19,800",
"Tue, Mar 27, 2018",8:00p,Chicago Bulls,86,Houston Rockets,118,"['Box Score', '/boxscores/201803270HOU.html']",,"18,055",
"Tue, Mar 27, 2018",8:00p,Cleveland Cavaliers,79,Miami Heat,98,"['Box Score', '/boxscores/201803270MIA.html']",,"20,093",
"Tue, Mar 27, 2018",8:00p,Portland Trail Blazers,107,New Orleans Pelicans,103,"['Box Score', '/boxscores/201803270NOP.html']",,"15,426",
"Tue, Mar 27, 2018",10:00p,Dallas Mavericks,103,Sacramento Kings,97,"['Box Score', '/boxscores/201803270SAC.html']",,"17,583",
"Tue, Mar 27, 2018",10:30p,Indiana Pacers,92,Golden State Warriors,81,"['Box Score', '/boxscores/201803270GSW.html']",,"19,596",
"Tue, Mar 27, 2018",10:30p,Milwaukee Bucks,98,Los Angeles Clippers,105,"['Box Score', '/boxscores/201803270LAC.html']",,"19,068",
"Wed, Mar 28, 2018",7:00p,Cleveland Cavaliers,118,Charlotte Hornets,105,"['Box Score', '/boxscores/201803280CHO.html']",,"19,474",
"Wed, Mar 28, 2018",7:00p,Brooklyn Nets,111,Orlando Magic,104,"['Box Score', '/boxscores/201803280ORL.html']",,"16,517",
"Wed, Mar 28, 2018",7:00p,New York Knicks,101,Philadelphia 76ers,118,"['Box Score', '/boxscores/201803280PHI.html']",,"20,655",
"Wed, Mar 28, 2018",8:00p,Portland Trail Blazers,103,Memphis Grizzlies,108,"['Box Score', '/boxscores/201803280MEM.html']",,"16,050",
"Wed, Mar 28, 2018",8:00p,Atlanta Hawks,114,Minnesota Timberwolves,126,"['Box Score', '/boxscores/201803280MIN.html']",,"16,183",
"Wed, Mar 28, 2018",9:30p,Boston Celtics,97,Utah Jazz,94,"['Box Score', '/boxscores/201803280UTA.html']",,"18,306",
"Wed, Mar 28, 2018",10:00p,Los Angeles Clippers,111,Phoenix Suns,99,"['Box Score', '/boxscores/201803280PHO.html']",,"17,005",
